,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1079,2019-01-01 13:20:33,374238209524200,fraud_Feil-Morar,health_fitness,34.12,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,889fc238d9ed34c9da5fa4ba12607470,1325424033,45.659517,-120.745042,0
1080,2019-01-01 13:20:55,371009169330125,fraud_Denesik and Sons,shopping_pos,9.48,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,742e801feeacebf2d70b59067a17663e,1325424055,30.673826000000002,-83.162044,0
1081,2019-01-01 13:21:10,4586260469584,fraud_Johnston-Casper,travel,7.33,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,7a30020f6af806a03b3e3b859b9a2df4,1325424070,40.977942999999996,-96.135389,0
1082,2019-01-01 13:22:24,4683638447911,"fraud_Mante, Luettgen and Hackett",health_fitness,76.33,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.250999999999998,-92.5002,1261,Broadcast presenter,1972-07-01,7f02bf2f159c5bf145a6b92ddf2bc1a5,1325424144,29.28851,-92.41663,0
1083,2019-01-01 13:23:52,3504178999463051,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.77,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,7da0291eca5adeb252749020e41e355b,1325424232,40.651796999999995,-83.12519499999999,0
1084,2019-01-01 13:23:56,571844099986,"fraud_Medhurst, Labadie and Gottlieb",travel,9.47,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,b199a7b1ac195cac1015048a4aa4cf3b,1325424236,38.887597,-84.95366899999999,0
1085,2019-01-01 13:25:13,4755696071492,"fraud_Lesch, D'Amore and Brown",food_dining,6.64,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,71cbeb986826bf0aad9accf80aee54ba,1325424313,33.444533,-96.249599,0
1086,2019-01-01 13:25:36,3520550088202337,fraud_Botsford PLC,home,30.29,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,92d0c4c28e76c15ac69d1702620db6ba,1325424336,48.328348,-90.812565,0
1087,2019-01-01 13:25:56,3543591270174051,fraud_Kling-Ernser,entertainment,38.52,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,f1ac1b5c0886ece0b28a7c01e6c18a3b,1325424356,40.124978999999996,-78.077567,0
1088,2019-01-01 13:26:02,30596478689301,fraud_Bins-Howell,personal_care,23.95,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,9646475d9e5e6ddf14b9979d8fe41151,1325424362,40.244496000000005,-105.173078,0
1089,2019-01-01 13:26:09,3556613125071656,fraud_Kihn Inc,shopping_pos,6.27,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,8873e906d0e50f84baffda43100d15b1,1325424369,28.339809000000002,-95.370525,0
1090,2019-01-01 13:26:12,4099707841315751,"fraud_Hartmann, Rowe and Hermann",travel,6.0,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,295eba3dc4ec6a0d988eed61d6d24742,1325424372,38.06693,-79.066949,0
1091,2019-01-01 13:26:28,3575789281659026,fraud_Towne LLC,misc_pos,4.99,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,b59bde1fadb81626cb4eeb5a43114d3a,1325424388,39.068684999999995,-93.258024,0
1092,2019-01-01 13:26:42,6011438889172900,fraud_Lynch-Wisozk,home,68.59,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,046dc1515836458411500cd7c6b4d89e,1325424402,34.306881,-91.06814399999999,0
1093,2019-01-01 13:27:25,6534628260579800,fraud_Balistreri-Nader,misc_pos,5.61,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,1604df9e4e0c6d90e5f0e4f71658d8b9,1325424445,43.371657,-72.20788,0
1094,2019-01-01 13:27:30,2233882705243596,fraud_Kutch-Ferry,home,76.8,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,15eb3c87fc1b67567fbddf5d71d14582,1325424450,33.667667,-88.063395,0
1095,2019-01-01 13:27:42,571465035400,fraud_Goyette-Gerhold,kids_pets,47.51,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,68da1de8dfe24d6509f0bda38b7e0020,1325424462,43.884203,-109.38373700000001,0
1096,2019-01-01 13:27:46,30561214688470,fraud_Medhurst Inc,home,1.27,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,545595408944dbcdbefad5cd10d0c626,1325424466,40.895456,-75.338488,0
1097,2019-01-01 13:27:53,30596478689301,"fraud_Bradtke, Torp and Bahringer",personal_care,20.27,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,a630f354a8bf2ffaeac0628593955e50,1325424473,40.015831,-104.71983900000001,0
1098,2019-01-01 13:28:21,675990301623,fraud_Lynch-Wisozk,home,20.31,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,f18b71670d59c908e7d979c5ebd2ccbb,1325424501,40.707374,-73.912787,0
1099,2019-01-01 13:28:46,4228411452607671,fraud_Botsford Ltd,shopping_pos,8.5,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,c6b46e9795aa4aef2903bc4324ca7d3d,1325424526,43.62254,-70.062085,0
1100,2019-01-01 13:28:46,630424987505,fraud_Jewess LLC,shopping_pos,5.27,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,246122605f8a5d487ac71512e5304ded,1325424526,38.57756,-79.70790600000001,0
1101,2019-01-01 13:31:20,3598304579370089,fraud_Homenick LLC,personal_care,63.78,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,3afc9f65cf039e7b5b1d688f383487c4,1325424680,37.386862,-96.52965999999999,0
1102,2019-01-01 13:31:20,3543299015720986,fraud_Ernser-Lynch,food_dining,45.29,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,cd259a57fe1910de56faf6da7382ecc9,1325424680,37.309526,-81.38819699999999,0
1103,2019-01-01 13:31:24,4933461930348832,fraud_Gibson-Deckow,entertainment,18.85,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,db1fe518864b3a1cef328409b015ad28,1325424684,45.902085,-93.87200899999999,0
1104,2019-01-01 13:31:28,4198470814557,"fraud_Zemlak, Tillman and Cremin",personal_care,45.85,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,ba681e058308f95c10731fe9fec40d33,1325424688,42.175079,-95.402688,0
1105,2019-01-01 13:31:53,4792627764422477317,"fraud_Schneider, Hayes and Nikolaus",food_dining,73.0,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,44f16b4ec4246cd143cf17114ac950b7,1325424713,38.449546000000005,-94.850693,0
1106,2019-01-01 13:32:46,4344955088481397,"fraud_Schumm, McLaughlin and Carter",food_dining,60.39,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,433f9d3a14bc5807a205e28e91f71cfe,1325424766,40.536916999999995,-79.96070999999999,0
1107,2019-01-01 13:33:01,3582754887089201,fraud_Nader-Maggio,personal_care,31.69,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,c472dac05b7dd55307dfb900b3da636d,1325424781,33.739267,-93.105373,0
1108,2019-01-01 13:34:32,4452366298769043,"fraud_Haley, Batz and Auer",health_fitness,14.22,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.70100000000001,1563,Financial adviser,1978-03-04,0d28630265d195fab0ded1e1d124de4a,1325424872,31.795228,-96.2427,0
1109,2019-01-01 13:34:41,3595192916105588,fraud_Pouros-Conroy,shopping_pos,8.35,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,71e4544a3e5c7036d5cddae8c2af5a19,1325424881,35.229659000000005,-78.070053,0
1110,2019-01-01 13:35:03,676298633337,"fraud_Weimann, Kuhic and Beahan",shopping_pos,4.29,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,faa9563321129983591535b8c7b70e53,1325424903,39.274013000000004,-80.383052,0
1111,2019-01-01 13:35:06,5289285402893489,fraud_Yost-Rogahn,personal_care,4.66,Amanda,Adams,F,08580 Jeremy Falls,Bay City,OR,97107,45.5197,-123.8761,1530,Colour technologist,1986-11-24,d5fb4394cb0aba8eb44b3b9e53e09eed,1325424906,45.811261,-123.080707,0
1112,2019-01-01 13:35:22,4378993458389626,"fraud_Reichert, Huels and Hoppe",shopping_net,1.97,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,ad5ea3ec9896ec980e0267a3c8a9037f,1325424922,43.921412,-70.183573,0
1113,2019-01-01 13:35:58,30560609640617,"fraud_Schoen, Nienow and Bauch",personal_care,7.49,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,7667c992f0c603bca9e225fae48a2a8f,1325424958,41.462107,-92.720582,0
1114,2019-01-01 13:36:09,6011893664860915,"fraud_Ledner, Hartmann and Feest",health_fitness,12.89,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b27845073d75c53c4e57270e20cf34e2,1325424969,39.782236,-104.87400500000001,0
1115,2019-01-01 13:36:24,676369110710,fraud_Collier LLC,home,8.02,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,fd9ecf577698e23eafc204f2b44132c6,1325424984,41.920889,-83.296441,0
1116,2019-01-01 13:36:40,3518758680062249,"fraud_Moore, Dibbert and Koepp",misc_net,52.34,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,ebe3de99c49be0168732cfb8022b81cf,1325425000,38.543764,-110.44749499999999,0
1117,2019-01-01 13:37:31,4998109455173950,"fraud_Schaefer, Fay and Hilll",entertainment,59.29,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,a995687ccfbabfaa8f275cd5c0801398,1325425051,39.523140999999995,-94.45087099999999,0
1118,2019-01-01 13:37:38,4500002361389,fraud_Jakubowski Inc,home,48.73,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,4cdd7a7f5a9f2382796d3a0c6b964043,1325425058,37.440633,-75.425462,0
1119,2019-01-01 13:37:40,4505383113689,fraud_Schuppe-Schuppe,food_dining,130.77,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,d4f72bbb16607c4ceef56864e0237b6b,1325425060,39.545984000000004,-77.60544399999999,0
1120,2019-01-01 13:37:48,38295635583927,fraud_Greenholt Ltd,health_fitness,5.49,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,52d5acffcbf3200d0c336cfd0f9a8f13,1325425068,32.644302,-100.835042,0
1121,2019-01-01 13:38:14,3511378610369890,"fraud_Hettinger, McCullough and Fay",home,20.86,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,dce078842f719ea50f3bed7b60d0d6d6,1325425094,35.446121000000005,-86.300781,0
1122,2019-01-01 13:38:43,6011552879910390,"fraud_Walter, Hettinger and Kessler",personal_care,71.32,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,eca0d04566cc5afacd0e83d962027a37,1325425123,41.893217,-109.47275900000001,0
1123,2019-01-01 13:39:20,571465035400,"fraud_Berge, Kautzer and Harris",personal_care,73.32,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,f905e76e5527f26602b1e1b2bf9c2ea7,1325425160,43.363921999999995,-108.45535600000001,0
1124,2019-01-01 13:40:29,4988304376504,"fraud_Crist, Jakubowski and Littel",home,92.5,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,65cad960aeac356df35615ae03007d29,1325425229,41.206501,-74.254239,0
1125,2019-01-01 13:41:25,4642894980163,"fraud_Schneider, Hayes and Nikolaus",food_dining,6.98,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,2c8420edb8f6b32a324ab36729f35623,1325425285,40.824327000000004,-95.067308,0
1126,2019-01-01 13:42:15,2712209726293386,fraud_Gleason-Macejkovic,shopping_net,23.25,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,36b27e5b942e66f6da657d4db82b145e,1325425335,30.171034000000002,-91.212565,0
1127,2019-01-01 13:43:03,5501083170975659,fraud_Gottlieb-Hansen,personal_care,11.51,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,217f4a29581152e04ddd7336e53a7d4b,1325425383,40.160721,-82.12512,0
1128,2019-01-01 13:43:24,3501942333500073,fraud_Bechtelar-Rippin,food_dining,34.69,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,7c8d7a23e07f00f0397ed981ee7cf302,1325425404,32.855971999999994,-111.598629,0
1129,2019-01-01 13:43:35,376445266762684,fraud_Hermann-Gaylord,misc_pos,7.28,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,98f5e67e90c4fcad42b8a4e8e0428886,1325425415,40.219184999999996,-100.17015500000001,0
1130,2019-01-01 13:43:54,36581538659449,fraud_Hamill-D'Amore,health_fitness,36.35,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1991-01-28,6ee57afe9cab8fbdb5dcbf103d3c3c96,1325425434,34.661291999999996,-85.668464,0
1131,2019-01-01 13:44:51,4457732997086323466,fraud_Swift PLC,kids_pets,52.41,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,6c75b784de76e5c918e9fb8825e9575c,1325425491,38.341426,-121.13474199999999,0
1132,2019-01-01 13:45:06,676372984911,"fraud_Cronin, Kshlerin and Weber",health_fitness,74.89,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,eaffc62b82ba1739b063133f2ebbed27,1325425506,39.427808,-99.434028,0
1133,2019-01-01 13:45:15,2285066385084291,"fraud_Romaguera, Wehner and Tromp",kids_pets,68.81,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.881999999999998,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,47b3cb4c546d3a4fd3c14444d1a808ac,1325425515,32.134367,-89.245261,0
1134,2019-01-01 13:45:23,3553629419254918,fraud_Howe Ltd,misc_pos,8.52,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,3894ad657ef913a346d957862513e63b,1325425523,48.901439,-122.236121,0
1135,2019-01-01 13:46:05,3538520143479972,"fraud_Walter, Hettinger and Kessler",personal_care,6.61,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,6588cd25daf1c806c88e8e59bf5a88eb,1325425565,41.738485,-82.915253,0
1136,2019-01-01 13:46:09,378904938837132,"fraud_Feil, Hilpert and Koss",food_dining,9.84,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,0f391ab7f3d9d62ec29582fddbcc0da1,1325425569,35.398762,-98.105401,0
1137,2019-01-01 13:46:14,30235268718158,"fraud_Romaguera, Wehner and Tromp",kids_pets,69.36,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,5517ff86582fdf949eac917b982d9a43,1325425574,40.360232,-73.9961,0
1138,2019-01-01 13:46:20,4099707841315751,fraud_Thiel PLC,misc_pos,3.61,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,f12f60901509562f538b1d3fa7cd5372,1325425580,39.100849,-77.517379,0
1139,2019-01-01 13:46:31,4908846471916297,fraud_White and Sons,home,14.13,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,7a76dfb0f8e26cc30f9ba00b27d51b22,1325425591,32.552715,-96.68019100000001,0
1140,2019-01-01 13:47:04,342035762534413,"fraud_Mueller, Gerhold and Mueller",health_fitness,25.45,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,8d921d7d79d6c3c2df591ea4a6a9b7e2,1325425624,37.143496999999996,-76.86901800000001,0
1141,2019-01-01 13:47:38,4755696071492,fraud_Botsford and Sons,home,94.79,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,8a92ae21e976901975a6a1acb4c39648,1325425658,33.034588,-96.361446,0
1142,2019-01-01 13:47:51,4335531783520911,fraud_Kris-Padberg,shopping_pos,66.21,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,b10d3dd983d8283099b5dcbc057b8463,1325425671,39.005932,-91.649172,0
1143,2019-01-01 13:48:43,573860193545,fraud_Kutch-Ferry,home,18.48,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,e246dc58523abc6ba39f14d55e12d499,1325425723,41.266062,-86.82675,0
1144,2019-01-01 13:49:05,4512828414983801773,"fraud_Yost, Schamberger and Windler",kids_pets,65.96,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,7d953673c09de0b9d5723d81d2a8d078,1325425745,40.600949,-79.847831,0
1145,2019-01-01 13:49:17,6506982560413523,fraud_Abbott-Steuber,personal_care,30.11,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,85e5e59c82c07081f4f5435caa0e3cda,1325425757,32.645423,-93.828214,0
1146,2019-01-01 13:50:06,2283743876903625,"fraud_Mosciski, Gislason and Mertz",grocery_pos,67.58,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,338a371ceb078de931f8d9c311d66975,1325425806,33.632971999999995,-84.58295799999999,0
1147,2019-01-01 13:50:34,213157767990030,fraud_Kirlin and Sons,personal_care,51.74,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,57cc6aa0fe674cd3afb7eda97576f057,1325425834,41.533669,-109.86728500000001,0
1148,2019-01-01 13:51:05,4379260813815979609,fraud_Bednar PLC,kids_pets,31.98,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,bdcaad97c6d2074608aff277f78f1caf,1325425865,38.245863,-122.57928899999999,0
1149,2019-01-01 13:51:23,3513618443244549,fraud_Botsford PLC,home,19.16,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,d51fe4166ac494c7e236aaf666a1708f,1325425883,43.279945,-97.213833,0
1150,2019-01-01 13:52:01,3573030041201292,"fraud_Weimann, Kuhic and Beahan",shopping_pos,13.02,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,8ca5b2d05d133de4036b5588ef86bc43,1325425921,39.832089,-110.07756200000001,0
1151,2019-01-01 13:52:50,573860193545,fraud_Bins-Howell,personal_care,87.91,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,311885876429553b935a719340197994,1325425970,41.188091,-86.776543,0
1152,2019-01-01 13:53:24,3527536963490470,fraud_Dooley Inc,shopping_pos,8.82,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,247790574f492e8ce1c8321bf4f92eab,1325426004,33.240731,-81.540547,0
1153,2019-01-01 13:54:09,3591919803438423,fraud_Schumm PLC,health_fitness,68.01,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,fe765564a3944aa3c66d39a653331499,1325426049,28.016274,-81.412421,0
1154,2019-01-01 13:55:03,6011948324228984,"fraud_Runolfsdottir, Mueller and Hand",entertainment,7.18,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,7426ecf0aaaba22ebaff2fc8fe8ea0f5,1325426103,33.461896,-89.68803299999999,0
1155,2019-01-01 13:55:11,3568736585751727,fraud_Kuphal-Toy,food_dining,53.57,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,5fba5613251db4a6a2786c20f13fc4c4,1325426111,42.148886,-93.448887,0
1156,2019-01-01 13:55:38,630424987505,fraud_Bahringer-Streich,food_dining,8.74,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,e9f6e08e33a45274fde31460a3feeeef,1325426138,38.708417,-80.18898100000001,0
1157,2019-01-01 13:57:13,630469040731,"fraud_Wuckert, Wintheiser and Friesen",home,3.12,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,05cb02dc6af1102556fbcbe923e68695,1325426233,44.862493,-121.787626,0
